what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1494055171375
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494055182312
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494055243202
opened,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1494055243245
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1494055243267
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1494055290802
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1494055294698
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1494055316107
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494055317352
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494055320876
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1494055322384
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1494055326945
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1494055381497
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1494055390176
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1494055414098
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1494055420624
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1494055428600
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494055452847
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494055464203
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494055477422
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494055479754
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494055497582
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494055502995
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494055515654
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494055527082
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494055540958
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494055548922
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1494055576933
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494055578049
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494055608417
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494055621478
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494055633765
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494055660613
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494055668609
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.selectAll",1494055679321
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1494055681434
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1494055746175
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494055747181
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494055779673
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1494055789420
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494055790099
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494055804064
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494055822324
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494055827392
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1494055842022
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494055843268
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494055952047
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494055992955
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056008223
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1494056022221
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1494056024988
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1494056032852
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1494056034885
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1494056039883
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1494056043684
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1494056052224
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056055658
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056063686
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1494056102290
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056104010
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056113183
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1494056148428
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056166378
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056193205
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1494056198762
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056224305
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056235525
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056256321
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056259925
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1494056271322
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1494056273547
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1494056279458
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1494056281746
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056285969
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056292997
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056299704
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056301925
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1494056363999
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1494056365683
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1494056374776
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056376128
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056401844
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056436623
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056477043
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1494056494491
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056497464
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056515732
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056524247
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056541851
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056553463
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056556923
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1494056573334
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056577014
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056643979
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056649806
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056662656
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056677806
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056689778
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056697286
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056705524
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056730851
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056746534
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056775922
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056800685
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056835061
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1494056836438
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056907580
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056926896
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056937764
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056940352
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056956052
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494056958728
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494057035533
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494057074928
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494057128499
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494057142000
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1494057150259
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1494057152593
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1494057162197
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1494057164539
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1494057178728
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1494057181646
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1494057183829
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494057184706
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494057200311
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1494057206049
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494057207610
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494057224542
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494057229249
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494057231695
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494057240618
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494057243822
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1494057289011
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1494057291986
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1494057317826
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494057318882
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494057365117
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494057382552
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494057386125
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1494057503436
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494057504552
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494057534052
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1494057567440
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494057570256
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494057640300
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1494057656927
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494057660910
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494057662759
executed,command,org.eclipse.wst.server.ui,1.1.209.v20111005_1716,"org.eclipse.wst.server.launchShortcut.run",1494057662770
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1494057662829
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1494057662847
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1494057666055
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494057668031
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494057691686
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1494057694635
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1494057729667
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494057730614
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494057750520
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494057752158
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494060079814
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1494060102895
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494060104894
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494060120347
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494060122149
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494060159401
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1494060170598
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494060171989
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494060206690
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1494060225662
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1494060228679
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1494060234592
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494060235948
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494060276609
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494060295396
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494060338384
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494060345148
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494060390231
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494060504235
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494060515343
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494060541723
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494060592928
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494060625565
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494060640903
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494060686154
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494060752149
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494060841486
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494060971280
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1494061082506
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1494061084869
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494061097757
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494061105720
opened,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1494061105770
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1494061105792
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1494061109152
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1494061131424
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1494061135034
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1494061144457
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1494061153474
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1494061156105
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1494061438270
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1494061438330
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.redo",1494061443030
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1494061444227
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1494061564591
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494061570604
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494061586600
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494061605099
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494061617440
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494061617905
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1494061630533
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1494061633084
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494061647314
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494061667735
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1494061686576
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494061688619
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494061702686
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1494061704898
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1494061780950
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494061782866
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494061806278
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494061819914
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494061838190
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1494061854851
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494061857425
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494061863414
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1494061867605
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1494061871887
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494061872977
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494061878829
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1494061892011
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1494061894010
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1494061926812
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494061931200
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494061939733
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1494061952238
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1494061953841
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1494061965180
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494061966952
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494061977942
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1494061980912
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494061986555
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1494061989394
executed,command,org.eclipse.wst.server.ui,1.1.209.v20111005_1716,"org.eclipse.wst.server.launchShortcut.run",1494061989411
